file_version,subject,condition,session,task_start_time,block,trial,phase,event_name,event_code,wall_clock,t_rel_sec,duration_to_next,rt,value_shown,entered_value,correct,key_name,device,note,json,screen_index,ifi,refresh_hz,pd_used
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,NaN,,MIC_NOISEFLOOR,6,11:21.6,2.377549,4.136346,,,,,,keyboard,,{},2,NaN,NaN,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,NaN,,MIC_REC_SPEECH,7,11:25.8,6.513895,6.658144,,,,,,keyboard,,{},2,NaN,NaN,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,NaN,,SESSION_START,1,11:59.3,40.010317,0.001065,,,,,,keyboard,,{},2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,NaN,,BLOCK_START,10,11:59.3,40.011382,0.112037,,,,,,keyboard,,{},2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,START_PAGE_ON,4,11:59.4,40.123419,0.050032,,,,,,keyboard,,"{""pd_used"":0}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,START_PAGE_ON,4,11:59.4,40.123419,8.868948,,,,,,keyboard,,"{""pd_used"":0}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,START_PAGE_ON,4,11:59.4,40.123419,9.303407,,,,,,keyboard,,"{""pd_used"":0}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,READING_START,23,12:08.7,49.426826,0.129992,,,,,,keyboard,,{},2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,DIGIT_READ1_ON,101,12:08.9,49.556818,1.631312,,5,,,,keyboard,digit#1 shown,"{""value"":5,""note"":""digit#1 shown"",""pd_used"":1}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,PROBE_COUNT_OK_1,71,12:10.8,51.18813,0.368658,11.071786,slot#1,NaN,,,keyboard,probe_digit#1,"{""value"":""slot#1"",""entered"":null,""rt"":11.071786299929954,""note"":""probe_digit#1""}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,DIGIT_READ1_OFF,116,12:10.9,51.556787,0,,5,,,,keyboard,digit#1 off,"{""value"":5,""note"":""digit#1 off"",""pd_used"":0}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,POSTREAD_FIX1_ON,201,12:10.9,51.556787,1.766703,,,,,,keyboard,after digit#1,"{""note"":""after digit#1""}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,POSTREAD_FIX1_OFF,216,12:12.6,53.323491,0.066643,,,,,,keyboard,after digit#1,"{""note"":""after digit#1"",""pd_used"":0}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,DIGIT_READ2_ON,102,12:12.7,53.390134,9.32444,,8,,,,keyboard,digit#2 shown,"{""value"":8,""note"":""digit#2 shown"",""pd_used"":1}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,PROBE_COUNT_OK_2,71,12:22.4,62.714574,0.442499,22.59823,slot#2,NaN,,,keyboard,probe_digit#2,"{""value"":""slot#2"",""entered"":null,""rt"":22.598230300005525,""note"":""probe_digit#2""}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,DIGIT_READ2_OFF,117,12:22.5,63.157072,0,,8,,,,keyboard,digit#2 off,"{""value"":8,""note"":""digit#2 off"",""pd_used"":0}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,POSTREAD_FIX2_ON,202,12:22.5,63.157072,2.016516,,,,,,keyboard,after digit#2,"{""note"":""after digit#2""}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,POSTREAD_FIX2_OFF,217,12:24.5,65.173589,0.066649,,,,,,keyboard,after digit#2,"{""note"":""after digit#2"",""pd_used"":0}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,DIGIT_READ3_ON,103,12:24.5,65.240238,3.429248,,1,,,,keyboard,digit#3 shown,"{""value"":1,""note"":""digit#3 shown"",""pd_used"":1}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,PROBE_COUNT_OK_3,71,12:28.3,68.669485,0.404074,28.553142,slot#3,NaN,,,keyboard,probe_digit#3,"{""value"":""slot#3"",""entered"":null,""rt"":28.553142199991271,""note"":""probe_digit#3""}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,DIGIT_READ3_OFF,118,12:28.4,69.073559,0,,1,,,,keyboard,digit#3 off,"{""value"":1,""note"":""digit#3 off"",""pd_used"":0}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,POSTREAD_FIX3_ON,203,12:28.4,69.073559,1.583368,,,,,,keyboard,after digit#3,"{""note"":""after digit#3""}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,POSTREAD_FIX3_OFF,218,12:30.0,70.656927,0.066678,,,,,,keyboard,after digit#3,"{""note"":""after digit#3"",""pd_used"":0}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,DIGIT_READ4_ON,104,12:30.0,70.723605,3.913852,,9,,,,keyboard,digit#4 shown,"{""value"":9,""note"":""digit#4 shown"",""pd_used"":1}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,PROBE_COUNT_OK_4,71,12:34.3,74.637457,0.436152,34.521113,slot#4,NaN,,,keyboard,probe_digit#4,"{""value"":""slot#4"",""entered"":null,""rt"":34.521113299997523,""note"":""probe_digit#4""}",2,0.016667,60,1
Sergio_G01_CNS-LLF5RV3D8,cpeeg01,ses03,20260804_161104,11:19.3,NaN,0,reading,DIGIT_READ4_OFF,119,12:34.4,75.073608,0,,9,,,,keyboard,digit#4 off,"{""value"":9,""note"":""digit#4 off"",""pd_used"":0}",2,0.016667,60,1
